pin,slack
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg_RNI14N01[10]:Y,27
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:CLK,2202
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:D,1057
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:EN,998
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:Q,2202
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:SD,
MSS_top_sb_0/CoreUARTapb_0_0/iPRDATA[0]:SLn,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_PCLK_count1_1_SUM[1]:A,2136
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_PCLK_count1_1_SUM[1]:B,-164
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_PCLK_count1_1_SUM[1]:C,3169
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_PCLK_count1_1_SUM[1]:D,2973
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/un1_PCLK_count1_1_SUM[1]:Y,-164
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:A,4728
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:IPA,4728
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_125:IPB,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G1_4_un97_psel_4:A,-3335
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G1_4_un97_psel_4:B,-3356
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G1_4_un97_psel_4:C,-3400
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G1_4_un97_psel_4:D,-3646
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/G1_4_un97_psel_4:Y,-3646
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_2[2]:A,263
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_2[2]:B,2073
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_2[2]:C,-3205
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_2[2]:D,-1203
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_2[2]:Y,-3205
MSS_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:A,
MSS_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:B,
MSS_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:C,
MSS_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPA,
MSS_top_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPB,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_201:IPB,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_186:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_186:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_186:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_186:IPA,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:CLK,1098
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:D,1524
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:EN,5199
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:Q,1098
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:SD,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/receive_count[3]:SLn,
MSS_top_sb_0/CoreUARTapb_0_0/p_CtrlReg1Seq_un5_psel:A,1208
MSS_top_sb_0/CoreUARTapb_0_0/p_CtrlReg1Seq_un5_psel:B,-144
MSS_top_sb_0/CoreUARTapb_0_0/p_CtrlReg1Seq_un5_psel:C,2334
MSS_top_sb_0/CoreUARTapb_0_0/p_CtrlReg1Seq_un5_psel:Y,-144
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:ADn,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:ALn,3321
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:CLK,4392
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:D,4386
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:EN,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:LAT,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:Q,4392
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:SD,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg[2]:SLn,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:ADn,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:ALn,3321
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:CLK,3422
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:D,3936
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:EN,-411
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:LAT,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:Q,3422
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:SD,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[10]:SLn,
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[8]:A,-1210
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[8]:B,1074
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[8]:C,-2362
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[8]:D,-1678
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[8]:Y,-2362
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_175:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_175:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_175:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_175:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_175:IPB,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_259:IPB,
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un14_prescale_cnt_NE_RNO:A,2053
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un14_prescale_cnt_NE_RNO:B,1994
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un14_prescale_cnt_NE_RNO:C,1904
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un14_prescale_cnt_NE_RNO:D,1708
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un14_prescale_cnt_NE_RNO:Y,1708
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un60_ens1:A,-840
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un60_ens1:B,-899
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un60_ens1:C,-989
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un60_ens1:D,-1193
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_un60_ens1:Y,-1193
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:ADn,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:ALn,3321
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:CLK,1754
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:D,3671
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:EN,-405
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:LAT,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:Q,1754
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:SD,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[64]:SLn,
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_bm[5]:A,-1064
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_bm[5]:B,-1299
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_bm[5]:C,-2634
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_bm[5]:D,-2620
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_bm[5]:Y,-2634
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_146:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_146:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_146:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_146:IPA,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:A,2246
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:B,796
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:C,743
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:D,570
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:Y,570
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLKINT_WRITE_PROC_PCLKint_3:A,1047
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLKINT_WRITE_PROC_PCLKint_3:B,4356
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLKINT_WRITE_PROC_PCLKint_3:Y,1047
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ADn,
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ALn,
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:CLK,4362
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:D,5528
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:EN,
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:LAT,
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:Q,4362
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:SD,
MSS_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:SLn,
MSS_top_sb_0/corepwm_0_0/xhdl63_pwm_gen_inst/PWM_output_select_2_PWM_output_generation_un69_pwm_enable_reg_0_I_27:A,
MSS_top_sb_0/corepwm_0_0/xhdl63_pwm_gen_inst/PWM_output_select_2_PWM_output_generation_un69_pwm_enable_reg_0_I_27:B,
MSS_top_sb_0/corepwm_0_0/xhdl63_pwm_gen_inst/PWM_output_select_2_PWM_output_generation_un69_pwm_enable_reg_0_I_27:C,
MSS_top_sb_0/corepwm_0_0/xhdl63_pwm_gen_inst/PWM_output_select_2_PWM_output_generation_un69_pwm_enable_reg_0_I_27:CC,
MSS_top_sb_0/corepwm_0_0/xhdl63_pwm_gen_inst/PWM_output_select_2_PWM_output_generation_un69_pwm_enable_reg_0_I_27:D,2046
MSS_top_sb_0/corepwm_0_0/xhdl63_pwm_gen_inst/PWM_output_select_2_PWM_output_generation_un69_pwm_enable_reg_0_I_27:P,
MSS_top_sb_0/corepwm_0_0/xhdl63_pwm_gen_inst/PWM_output_select_2_PWM_output_generation_un69_pwm_enable_reg_0_I_27:UB,2046
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_5:A,-349
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_5:B,-1682
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_5:C,810
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_5:D,608
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_9_m_ns_RNO_5:Y,-1682
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:CLK,2847
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:D,80
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:EN,-142
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:Q,2847
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:SD,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:SLn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:A,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:B,4263
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:C,1347
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:CC,446
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:D,3378
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:P,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:S,446
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/baud_cntr_RNIVLOJB[10]:UB,3378
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[5]:A,2319
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[5]:B,312
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[5]:C,-1186
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[5]:D,-3492
MSS_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_0[5]:Y,-3492
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:CLK,1863
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:D,4195
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:EN,5199
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:Q,1863
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:SD,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_MSS_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:SLn,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_a3_1[6]:A,3374
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_a3_1[6]:B,3316
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_a3_1[6]:C,3134
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsync_ns_i_a3_1[6]:Y,3134
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un57_fsmsta_4:A,-671
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un57_fsmsta_4:B,-688
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un57_fsmsta_4:C,-805
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAO_INT_WRITE_PROC_un57_fsmsta_4:Y,-805
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPB,
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/sersta_RNIA3L71[4]:A,-2047
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/sersta_RNIA3L71[4]:B,-3567
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/sersta_RNIA3L71[4]:C,-218
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/sersta_RNIA3L71[4]:D,-476
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/sersta_RNIA3L71[4]:Y,-3567
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPB,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPC,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:CLK,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:D,404
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:EN,2939
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:Q,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:SD,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:SLn,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:ADn,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:ALn,3321
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:CLK,1084
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:D,3621
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:EN,-411
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:LAT,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:Q,1084
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:SD,
MSS_top_sb_0/CoreGPIO_0_0/GPOUT_reg[1]:SLn,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:ADn,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:ALn,3321
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:CLK,1031
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:D,3865
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:EN,-251
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:LAT,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:Q,1031
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:SD,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/psh_negedge_reg[25]:SLn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:ADn,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:ALn,3321
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:CLK,4301
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:D,3130
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:EN,5199
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:LAT,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:Q,4301
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:SD,
MSS_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:SLn,
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un1_period_cnt_intlto15:A,3006
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un1_period_cnt_intlto15:B,1556
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un1_period_cnt_intlto15:C,1503
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un1_period_cnt_intlto15:D,223
MSS_top_sb_0/corepwm_0_0/G0b_timebase_inst/un1_period_cnt_intlto15:Y,223
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:A,2564
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:B,-1200
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:C,4139
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:D,-684
MSS_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:Y,-1200
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:A,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:B,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:C,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:IPA,
MSS_top_sb_0/MSS_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:IPB,
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_0_RNI3F1H1[0]:A,-2374
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_0_RNI3F1H1[0]:B,-1154
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_0_RNI3F1H1[0]:C,-3491
MSS_top_sb_0/corepwm_0_0/xhdl58_reg_if_inst/PRDATA_generated_0_RNI3F1H1[0]:D,-3715
