pin,slack
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[2]:A,17413
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[2]:B,17346
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[2]:C,16102
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/make_xmit_clock_xmit_cntr_3_1_SUM[2]:Y,16102
COREABC_0/ACCUMULATOR[3]:ADn,
COREABC_0/ACCUMULATOR[3]:ALn,16293
COREABC_0/ACCUMULATOR[3]:CLK,12822
COREABC_0/ACCUMULATOR[3]:D,14466
COREABC_0/ACCUMULATOR[3]:EN,15898
COREABC_0/ACCUMULATOR[3]:LAT,
COREABC_0/ACCUMULATOR[3]:Q,12822
COREABC_0/ACCUMULATOR[3]:SD,
COREABC_0/ACCUMULATOR[3]:SLn,
COREABC_0/SMADDR[1]:ADn,
COREABC_0/SMADDR[1]:ALn,16293
COREABC_0/SMADDR[1]:CLK,14970
COREABC_0/SMADDR[1]:D,15506
COREABC_0/SMADDR[1]:EN,15991
COREABC_0/SMADDR[1]:LAT,
COREABC_0/SMADDR[1]:Q,14970
COREABC_0/SMADDR[1]:SD,
COREABC_0/SMADDR[1]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[0]:A,15068
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[0]:B,17339
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[0]:C,15935
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt_RNO[0]:Y,15068
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[3]:A,16198
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[3]:B,17308
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[3]:C,14657
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[3]:D,14800
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[3]:Y,14657
CoreUARTapb_0/uUART/make_RX/last_bit[3]:ADn,
CoreUARTapb_0/uUART/make_RX/last_bit[3]:ALn,16293
CoreUARTapb_0/uUART/make_RX/last_bit[3]:CLK,13984
CoreUARTapb_0/uUART/make_RX/last_bit[3]:D,
CoreUARTapb_0/uUART/make_RX/last_bit[3]:EN,15854
CoreUARTapb_0/uUART/make_RX/last_bit[3]:LAT,
CoreUARTapb_0/uUART/make_RX/last_bit[3]:Q,13984
CoreUARTapb_0/uUART/make_RX/last_bit[3]:SD,
CoreUARTapb_0/uUART/make_RX/last_bit[3]:SLn,
FCCC_0/CCC_INST/IP_INTERFACE_15:A,
FCCC_0/CCC_INST/IP_INTERFACE_15:B,
FCCC_0/CCC_INST/IP_INTERFACE_15:C,
FCCC_0/CCC_INST/IP_INTERFACE_15:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_15:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_15:IPC,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:ADn,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:ALn,16293
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:CLK,13810
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:D,14434
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:EN,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:LAT,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:Q,13810
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:SD,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr[1]:SLn,
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:ADn,
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:ALn,16293
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:CLK,13955
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:D,18487
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:EN,17058
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:LAT,
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:Q,13955
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:SD,
CoreUARTapb_0/uUART/make_TX/tx_byte[6]:SLn,
CoreUARTapb_0/uUART/make_RX/last_bit[0]:ADn,
CoreUARTapb_0/uUART/make_RX/last_bit[0]:ALn,16293
CoreUARTapb_0/uUART/make_RX/last_bit[0]:CLK,13925
CoreUARTapb_0/uUART/make_RX/last_bit[0]:D,
CoreUARTapb_0/uUART/make_RX/last_bit[0]:EN,15854
CoreUARTapb_0/uUART/make_RX/last_bit[0]:LAT,
CoreUARTapb_0/uUART/make_RX/last_bit[0]:Q,13925
CoreUARTapb_0/uUART/make_RX/last_bit[0]:SD,
CoreUARTapb_0/uUART/make_RX/last_bit[0]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_7:EN,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_7:IPENn,
COREABC_0/SMADDR[2]:ADn,
COREABC_0/SMADDR[2]:ALn,16293
COREABC_0/SMADDR[2]:CLK,15177
COREABC_0/SMADDR[2]:D,15036
COREABC_0/SMADDR[2]:EN,15991
COREABC_0/SMADDR[2]:LAT,
COREABC_0/SMADDR[2]:Q,15177
COREABC_0/SMADDR[2]:SD,
COREABC_0/SMADDR[2]:SLn,
FCCC_0/CCC_INST/IP_INTERFACE_14:A,
FCCC_0/CCC_INST/IP_INTERFACE_14:B,
FCCC_0/CCC_INST/IP_INTERFACE_14:C,
FCCC_0/CCC_INST/IP_INTERFACE_14:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_14:IPB,
FCCC_0/CCC_INST/IP_INTERFACE_14:IPC,
COREABC_0/INSTR_ADDR[2]:ADn,
COREABC_0/INSTR_ADDR[2]:ALn,
COREABC_0/INSTR_ADDR[2]:CLK,16159
COREABC_0/INSTR_ADDR[2]:D,14049
COREABC_0/INSTR_ADDR[2]:EN,
COREABC_0/INSTR_ADDR[2]:LAT,
COREABC_0/INSTR_ADDR[2]:Q,16159
COREABC_0/INSTR_ADDR[2]:SD,
COREABC_0/INSTR_ADDR[2]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_18:B,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_18:C,16529
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_18:IPB,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_18:IPC,16529
CoreUARTapb_0/uUART/make_RX/receive_count_RNINPCM[2]:A,14125
CoreUARTapb_0/uUART/make_RX/receive_count_RNINPCM[2]:B,14055
CoreUARTapb_0/uUART/make_RX/receive_count_RNINPCM[2]:C,13962
CoreUARTapb_0/uUART/make_RX/receive_count_RNINPCM[2]:Y,13962
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_4:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_4:IPC,
COREABC_0/STKPTR_RNIN938[2]:A,17184
COREABC_0/STKPTR_RNIN938[2]:B,17110
COREABC_0/STKPTR_RNIN938[2]:C,17012
COREABC_0/STKPTR_RNIN938[2]:Y,17012
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:ADn,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:ALn,16293
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:CLK,13538
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:D,17331
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:EN,17134
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:LAT,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:Q,13538
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:SD,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[0]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_31:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_31:IPC,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:ADn,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:ALn,16293
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:CLK,13774
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:D,17249
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:EN,17134
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:LAT,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:Q,13774
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:SD,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel[1]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:CLK,13601
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:D,15068
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:EN,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:Q,13601
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:SD,
CoreUARTapb_0/uUART/make_RX/rx_bit_cnt[0]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_0:A,14839
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_0:B,14970
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_0:C,16072
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_0:D,14793
CoreUARTapb_0/uUART/make_RX/rx_state_ns_1_0__m19_i_0:Y,14793
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_8:A,14003
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_8:B,13944
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_8:C,13854
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_8:D,13658
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr_8:Y,13658
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:B,14402
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:C,17133
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:CC,13643
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:P,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:S,13643
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIT1MB7[9]:UB,
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[4]:A,16225
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[4]:B,17374
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[4]:Y,16225
CoreUARTapb_0/uUART/make_RX/receive_count_RNO_0[1]:A,16227
CoreUARTapb_0/uUART/make_RX/receive_count_RNO_0[1]:B,15021
CoreUARTapb_0/uUART/make_RX/receive_count_RNO_0[1]:C,14944
CoreUARTapb_0/uUART/make_RX/receive_count_RNO_0[1]:Y,14944
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_5[6]:A,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_5[6]:B,12612
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_5[6]:C,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_5[6]:CC,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_5[6]:D,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_5[6]:P,12612
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO_5[6]:UB,
CoreUARTapb_0/uUART/make_TX/xmit_state_ns[5]:A,15166
CoreUARTapb_0/uUART/make_TX/xmit_state_ns[5]:B,16138
CoreUARTapb_0/uUART/make_TX/xmit_state_ns[5]:C,17321
CoreUARTapb_0/uUART/make_TX/xmit_state_ns[5]:D,17101
CoreUARTapb_0/uUART/make_TX/xmit_state_ns[5]:Y,15166
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:B,13608
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:C,16386
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:CC,14853
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:P,13608
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:S,14402
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIL6UG4[2]:UB,
CoreUARTapb_0/uUART/make_RX/rx_state[1]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_state[1]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_state[1]:CLK,13281
CoreUARTapb_0/uUART/make_RX/rx_state[1]:D,14774
CoreUARTapb_0/uUART/make_RX/rx_state[1]:EN,18219
CoreUARTapb_0/uUART/make_RX/rx_state[1]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_state[1]:Q,13281
CoreUARTapb_0/uUART/make_RX/rx_state[1]:SD,
CoreUARTapb_0/uUART/make_RX/rx_state[1]:SLn,
CoreUARTapb_0/uUART/make_RX/samples[2]:ADn,
CoreUARTapb_0/uUART/make_RX/samples[2]:ALn,16293
CoreUARTapb_0/uUART/make_RX/samples[2]:CLK,13753
CoreUARTapb_0/uUART/make_RX/samples[2]:D,
CoreUARTapb_0/uUART/make_RX/samples[2]:EN,18219
CoreUARTapb_0/uUART/make_RX/samples[2]:LAT,
CoreUARTapb_0/uUART/make_RX/samples[2]:Q,13753
CoreUARTapb_0/uUART/make_RX/samples[2]:SD,
CoreUARTapb_0/uUART/make_RX/samples[2]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_3:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_3:IPC,
COREABC_0/ICYCLE_RNI4RE21[1]:A,17226
COREABC_0/ICYCLE_RNI4RE21[1]:B,17143
COREABC_0/ICYCLE_RNI4RE21[1]:C,15991
COREABC_0/ICYCLE_RNI4RE21[1]:D,16807
COREABC_0/ICYCLE_RNI4RE21[1]:Y,15991
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_34:EN,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/FF_34:IPENn,
COREABC_0/STKPTR[1]:ADn,
COREABC_0/STKPTR[1]:ALn,16293
COREABC_0/STKPTR[1]:CLK,17026
COREABC_0/STKPTR[1]:D,15022
COREABC_0/STKPTR[1]:EN,
COREABC_0/STKPTR[1]:LAT,
COREABC_0/STKPTR[1]:Q,17026
COREABC_0/STKPTR[1]:SD,
COREABC_0/STKPTR[1]:SLn,
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO[6]:A,13730
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO[6]:B,14873
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO[6]:C,12478
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO[6]:D,12495
COREABC_0/ACCUM_NEXT_6_ns_1_0_RNO[6]:Y,12478
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[0]:A,16225
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[0]:B,17374
CoreUARTapb_0/uUART/make_RX/receive_shift_rx_shift_12[0]:Y,16225
COREABC_0/ICYCLE[1]:ADn,
COREABC_0/ICYCLE[1]:ALn,16293
COREABC_0/ICYCLE[1]:CLK,14788
COREABC_0/ICYCLE[1]:D,17308
COREABC_0/ICYCLE[1]:EN,
COREABC_0/ICYCLE[1]:LAT,
COREABC_0/ICYCLE[1]:Q,14788
COREABC_0/ICYCLE[1]:SD,
COREABC_0/ICYCLE[1]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_11:B,17369
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_11:C,17543
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_11:IPB,17369
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_11:IPC,17543
COREABC_0/ACCUM_NEXT_6[5]:A,17484
COREABC_0/ACCUM_NEXT_6[5]:B,17281
COREABC_0/ACCUM_NEXT_6[5]:C,17125
COREABC_0/ACCUM_NEXT_6[5]:D,13645
COREABC_0/ACCUM_NEXT_6[5]:Y,13645
CoreUARTapb_0/uUART/make_TX/xmit_cnt_xmit_bit_sel_3_a3[0]:A,17429
CoreUARTapb_0/uUART/make_TX/xmit_cnt_xmit_bit_sel_3_a3[0]:B,17331
CoreUARTapb_0/uUART/make_TX/xmit_cnt_xmit_bit_sel_3_a3[0]:Y,17331
COREABC_0/INSTR_DATA[0]:ADn,
COREABC_0/INSTR_DATA[0]:ALn,
COREABC_0/INSTR_DATA[0]:CLK,12495
COREABC_0/INSTR_DATA[0]:D,18440
COREABC_0/INSTR_DATA[0]:EN,
COREABC_0/INSTR_DATA[0]:LAT,
COREABC_0/INSTR_DATA[0]:Q,12495
COREABC_0/INSTR_DATA[0]:SD,
COREABC_0/INSTR_DATA[0]:SLn,
CoreUARTapb_0/uUART/tx_hold_reg[3]:ADn,
CoreUARTapb_0/uUART/tx_hold_reg[3]:ALn,16293
CoreUARTapb_0/uUART/tx_hold_reg[3]:CLK,18487
CoreUARTapb_0/uUART/tx_hold_reg[3]:D,16196
CoreUARTapb_0/uUART/tx_hold_reg[3]:EN,15890
CoreUARTapb_0/uUART/tx_hold_reg[3]:LAT,
CoreUARTapb_0/uUART/tx_hold_reg[3]:Q,18487
CoreUARTapb_0/uUART/tx_hold_reg[3]:SD,
CoreUARTapb_0/uUART/tx_hold_reg[3]:SLn,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_28:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_28:IPC,
COREABC_0/ACCUMULATOR_RNO_0[0]:A,16200
COREABC_0/ACCUMULATOR_RNO_0[0]:B,16141
COREABC_0/ACCUMULATOR_RNO_0[0]:C,16151
COREABC_0/ACCUMULATOR_RNO_0[0]:D,15911
COREABC_0/ACCUMULATOR_RNO_0[0]:Y,15911
COREABC_0/ACCUMULATOR_RNO[1]:A,17383
COREABC_0/ACCUMULATOR_RNO[1]:B,17382
COREABC_0/ACCUMULATOR_RNO[1]:C,15794
COREABC_0/ACCUMULATOR_RNO[1]:D,16916
COREABC_0/ACCUMULATOR_RNO[1]:Y,15794
COREABC_0/un5_ramwdata_s_7:A,
COREABC_0/un5_ramwdata_s_7:B,15853
COREABC_0/un5_ramwdata_s_7:C,
COREABC_0/un5_ramwdata_s_7:CC,14970
COREABC_0/un5_ramwdata_s_7:D,
COREABC_0/un5_ramwdata_s_7:P,
COREABC_0/un5_ramwdata_s_7:S,14970
COREABC_0/un5_ramwdata_s_7:UB,
COREABC_0/SMADDR_RNO[0]:A,17374
COREABC_0/SMADDR_RNO[0]:B,17308
COREABC_0/SMADDR_RNO[0]:C,17174
COREABC_0/SMADDR_RNO[0]:D,15924
COREABC_0/SMADDR_RNO[0]:Y,15924
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:B,13658
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:C,16356
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:CC,15175
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:P,13658
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:S,14434
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI1GV34[1]:UB,
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel_RNO[1]:A,17390
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel_RNO[1]:B,17327
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel_RNO[1]:C,17249
CoreUARTapb_0/uUART/make_TX/xmit_bit_sel_RNO[1]:Y,17249
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:B,14102
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:C,16879
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:CC,13729
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:P,14102
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:S,13729
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNI45228[11]:UB,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:ADn,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:ALn,16293
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:CLK,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:D,18479
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:EN,14595
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:LAT,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:Q,17382
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:SD,
CoreUARTapb_0/uUART/make_RX/rx_byte_xhdl5[1]:SLn,
CoreUARTapb_0/uUART/make_RX/rx_shift_RNO[7]:A,16225
CoreUARTapb_0/uUART/make_RX/rx_shift_RNO[7]:B,16200
CoreUARTapb_0/uUART/make_RX/rx_shift_RNO[7]:Y,16200
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:A,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:B,16294
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:C,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:CC,15249
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:D,
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:P,16294
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:S,15249
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/baud_cntr_RNIGNV12[0]:UB,
COREABC_0/STKPTR_RNIMPPA[3]:A,17206
COREABC_0/STKPTR_RNIMPPA[3]:B,17131
COREABC_0/STKPTR_RNIMPPA[3]:C,17026
COREABC_0/STKPTR_RNIMPPA[3]:D,16822
COREABC_0/STKPTR_RNIMPPA[3]:Y,16822
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_1:C,
COREABC_0/URAM_UR/UG4_UR8_ram_r1c0/U_RAM64x18/CFG_1:IPC,
COREABC_0/PWDATA_M[5]:A,17460
COREABC_0/PWDATA_M[5]:B,17351
COREABC_0/PWDATA_M[5]:C,17156
COREABC_0/PWDATA_M[5]:D,16960
COREABC_0/PWDATA_M[5]:Y,16960
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[0]:A,17382
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[0]:B,16186
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[0]:C,16076
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[0]:D,13281
CoreUARTapb_0/uUART/make_RX/receive_count_RNO[0]:Y,13281
COREABC_0/RSTSYNC1:ADn,
COREABC_0/RSTSYNC1:ALn,
COREABC_0/RSTSYNC1:CLK,18487
COREABC_0/RSTSYNC1:D,
COREABC_0/RSTSYNC1:EN,
COREABC_0/RSTSYNC1:LAT,
COREABC_0/RSTSYNC1:Q,18487
COREABC_0/RSTSYNC1:SD,
COREABC_0/RSTSYNC1:SLn,
COREABC_0/ACCUMULATOR_RNIGHA6[3]:A,16196
COREABC_0/ACCUMULATOR_RNIGHA6[3]:B,17343
COREABC_0/ACCUMULATOR_RNIGHA6[3]:Y,16196
CoreUARTapb_0/uUART/make_RX/samples_RNIC95C[0]:A,14865
CoreUARTapb_0/uUART/make_RX/samples_RNIC95C[0]:B,14766
CoreUARTapb_0/uUART/make_RX/samples_RNIC95C[0]:C,14713
CoreUARTapb_0/uUART/make_RX/samples_RNIC95C[0]:D,13281
CoreUARTapb_0/uUART/make_RX/samples_RNIC95C[0]:Y,13281
COREABC_0/ACCUMULATOR_RNO_0[1]:A,16218
COREABC_0/ACCUMULATOR_RNO_0[1]:B,16119
COREABC_0/ACCUMULATOR_RNO_0[1]:C,15997
COREABC_0/ACCUMULATOR_RNO_0[1]:D,15794
COREABC_0/ACCUMULATOR_RNO_0[1]:Y,15794
CoreUARTapb_0/uUART/make_top_CoreUARTapb_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:A,15306
