pin,slack
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:D,13585
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/UG10_make_baud_cntr2_un2_baud_cntr:Y,13585
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ADn,
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:ALn,
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:CLK,17320
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:D,18486
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:EN,
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:LAT,
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:Q,17320
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:SD,
mss_top_sb_0/CORERESETP_0/FIC_2_APB_M_PRESET_N_clk_base:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:CLK,15805
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:D,14040
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:EN,12789
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:Q,15805
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/txrdy_int:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:CLK,14987
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:D,17153
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:EN,18187
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:Q,14987
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_mss_top_sb_CoreUARTapb_0_0_Clock_gen/xmit_clock:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_ns_i_i_0[1]:A,17373
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_ns_i_i_0[1]:B,17338
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_ns_i_i_0[1]:C,14865
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_ns_i_i_0[1]:D,15878
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_state_ns_i_i_0[1]:Y,14865
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_184:IPB,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPB,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_228:IPC,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:CLK,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:D,13510
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:EN,15996
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:Q,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/tx_xhdl2:SLn,
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_a2_0_a2[6]:A,12889
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_a2_0_a2[6]:B,12756
mss_top_sb_0/CoreAPB3_0/u_mux_p_to_b3/PRDATA_i_a2_0_a2[6]:Y,12756
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:CLK,17259
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:D,16146
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:EN,18187
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:Q,17259
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/stop_strobe_i:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:A,13539
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:B,13230
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:C,15429
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:D,11528
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serCON_WRITE_PROC_sercon_9[3]:Y,11528
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_0_a2_3_0_a2[0]:A,11526
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_0_a2_3_0_a2[0]:B,11427
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_0_a2_3_0_a2[0]:C,11335
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_0_a2_3_0_a2[0]:D,11088
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmsta_nxt_cnst_i_0_a2_3_0_a2[0]:Y,11088
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_278:IPB,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_144:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_144:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_144:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_144:IPA,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_0_0_o2[2]:A,13821
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_0_0_o2[2]:B,14833
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FRAMESYNC_WRITE_PROC_framesync_7_enl_0_0_o2[2]:Y,13821
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_1_tz[4]:A,15142
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_1_tz[4]:B,15048
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_1_tz[4]:C,12293
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_1_tz[4]:D,14734
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_1_tz[4]:Y,12293
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_a3[1]:A,17404
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_a3[1]:B,17373
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_a3[1]:Y,17373
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_254:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_m2_e_0_0:A,12201
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_m2_e_0_0:B,12027
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_m2_e_0_0:C,12027
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_m2_e_0_0:D,11681
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_m2_e_0_0:Y,11681
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a3_1[3]:A,16406
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a3_1[3]:B,16290
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a3_1[3]:C,15103
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_ns_i_a3_1[3]:Y,15103
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:ADn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:ALn,16279
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:CLK,13254
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:D,18439
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:EN,17159
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:LAT,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:Q,13254
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:SD,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SCLInt:SLn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:CLK,16325
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:D,18478
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:EN,14825
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:Q,16325
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_byte_xhdl5[3]:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg_RNO[1]:A,17305
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg_RNO[1]:B,17365
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/SDAI_ff_reg_RNO[1]:Y,17305
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:ADn,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:ALn,16279
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:CLK,17259
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:D,16186
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:EN,18187
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:LAT,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:Q,17259
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:SD,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/framing_error_int:SLn,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_3_1_o2[4]:A,11152
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_3_1_o2[4]:B,13430
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_3_1_o2[4]:Y,11152
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_2[0]:A,12588
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_2[0]:B,12716
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_2[0]:C,10032
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_2[0]:D,11274
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_2[0]:Y,10032
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_265:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_265:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_265:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_265:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_265:IPB,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_265:IPC,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_ss0_0_o2_2_1_o2:A,11142
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_ss0_0_o2_2_1_o2:B,13756
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_ss0_0_o2_2_1_o2:C,12360
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_tmp_6_ss0_0_o2_2_1_o2:Y,11142
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_99:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_99:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_99:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_99:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_99:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_4[3]:A,14023
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_4[3]:B,14032
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_4[3]:C,13897
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_i_RNO_4[3]:Y,13897
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_8_m_i_a2_1_0_0:A,15324
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_8_m_i_a2_1_0_0:B,15290
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_8_m_i_a2_1_0_0:C,14933
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_8_m_i_a2_1_0_0:D,14891
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serDAT_WRITE_PROC_bsd7_8_m_i_a2_1_0_0:Y,14891
mss_top_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOENFF:A,
mss_top_sb_0/BIBUF_COREI2C_0_0_SDA_IO/U0/U_IOENFF:Y,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_18:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_18:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_18:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_18:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_18:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_5_a0_2[0]:A,12554
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_5_a0_2[0]:B,13681
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_5_a0_2[0]:C,11540
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_5_a0_2[0]:D,12032
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_5_a0_2[0]:Y,11540
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[2]:A,15103
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[2]:B,16106
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[2]:C,17289
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[2]:D,17058
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_TX/xmit_state_RNO[2]:Y,15103
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_14:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_14:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_14:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_14:IPA,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv[4]:A,17436
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv[4]:B,12173
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv[4]:C,11035
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv[4]:D,9502
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv[4]:Y,9502
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_130:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_130:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_130:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_130:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_0_0_a2_1_2[2]:A,16154
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_0_0_a2_1_2[2]:B,15173
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_0_0_a2_1_2[2]:C,13928
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_i_0_0_a2_1_2[2]:Y,13928
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_o2[0]:A,14699
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_o2[0]:B,14663
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/serSTA_WRITE_PROC_sersta_32_i_o2[0]:Y,14663
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPB,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLK_COUNTER1_PROC_PCLK_count1_10_i_o2_3[0]:A,14688
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLK_COUNTER1_PROC_PCLK_count1_10_i_o2_3[0]:B,13690
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLK_COUNTER1_PROC_PCLK_count1_10_i_o2_3[0]:C,14712
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLK_COUNTER1_PROC_PCLK_count1_10_i_o2_3[0]:D,14452
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/CLK_COUNTER1_PROC_PCLK_count1_10_i_o2_3[0]:Y,13690
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_1_RNO_5[1]:A,12503
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_1_RNO_5[1]:B,12476
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_1_RNO_5[1]:C,11280
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_1_RNO_5[1]:D,12117
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_0_iv_1_RNO_5[1]:Y,11280
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_57:IPB,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_163:A,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_163:B,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_163:C,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_163:IPA,
mss_top_sb_0/mss_top_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_163:IPB,
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:A,13969
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:B,17353
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:C,15911
mss_top_sb_0/CoreUARTapb_0_0/uUART/make_RX/rx_bit_cnt_RNO[2]:Y,13969
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_0_0[0]:A,13630
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_0_0[0]:B,12503
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_0_0[0]:C,17266
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_0_0[0]:D,16056
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/fsmmod_ns_0_0_0[0]:Y,12503
mss_top_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOENFF:A,
mss_top_sb_0/BIBUF_COREI2C_0_0_SCL_IO/U0/U_IOENFF:Y,
mss_top_sb_0/COREI2C_0_0/G0a_0_ui2c/FSMSTA_SYNC_PROC_fsmsta_8_1_iv_0[4]:A,16145
